id,name,types,description,filename,tokens,lemmas,pos_tags,proper_nouns,named_entities
909,fuecoco,['fire'],It lies on warm rocks and uses the heat absorbed by its square-shaped scales to create fire energy.,0909_fuecoco.txt,"['it', 'lies', 'on', 'warm', 'rocks', 'and', 'uses', 'the', 'heat', 'absorbed', 'by', 'its', 'squareshaped', 'scales', 'to', 'create', 'fire', 'energy']","['it', 'lie', 'on', 'warm', 'rock', 'and', 'use', 'the', 'heat', 'absorb', 'by', 'its', 'squareshape', 'scale', 'to', 'create', 'fire', 'energy']","[('it', 'PRP', 'pronoun, personal'), ('lies', 'VBZ', 'verb, 3rd person singular present'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('warm', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('rocks', 'NNS', 'noun, plural'), ('and', 'CC', 'conjunction, coordinating'), ('uses', 'VBZ', 'verb, 3rd person singular present'), ('the', 'DT', 'determiner'), ('heat', 'NN', 'noun, singular or mass'), ('absorbed', 'VBN', 'verb, past participle'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('squareshaped', 'VBN', 'verb, past participle'), ('scales', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('create', 'VB', 'verb, base form'), ('fire', 'NN', 'noun, singular or mass'), ('energy', 'NN', 'noun, singular or mass')]",[],[]
910,crocalor,['fire'],The combination of Crocalor’s fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon’s head.,0910_crocalor.txt,"['the', 'combination', 'of', 'crocalors', 'fire', 'energy', 'and', 'overflowing', 'vitality', 'has', 'caused', 'an', 'eggshaped', 'fireball', 'to', 'appear', 'on', 'the', 'pokémons', 'head']","['the', 'combination', 'of', 'crocalor', 'fire', 'energy', 'and', 'overflowing', 'vitality', 'have', 'cause', 'an', 'eggshape', 'fireball', 'to', 'appear', 'on', 'the', 'pokémon', 'head']","[('the', 'DT', 'determiner'), ('combination', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('crocalors', 'NNS', 'noun, plural'), ('fire', 'NN', 'noun, singular or mass'), ('energy', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('overflowing', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('vitality', 'NN', 'noun, singular or mass'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('caused', 'VBN', 'verb, past participle'), ('an', 'DT', 'determiner'), ('eggshaped', 'VBN', 'verb, past participle'), ('fireball', 'NN', 'noun, singular or mass'), ('to', 'TO', 'infinitival ""to""'), ('appear', 'VB', 'verb, base form'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('pokémons', 'NNS', 'noun, plural'), ('head', 'NN', 'noun, singular or mass')]",[],[]
911,skeledirge,"['fire', 'ghost']",The fiery bird changes shape when Skeledirge sings. Rumor has it that the bird was born when the fireball on Skeledirge’s head gained a soul.,0911_skeledirge.txt,"['the', 'fiery', 'bird', 'changes', 'shape', 'when', 'skeledirge', 'sings', 'rumor', 'has', 'it', 'that', 'the', 'bird', 'was', 'born', 'when', 'the', 'fireball', 'on', 'skeledirges', 'head', 'gained', 'a', 'soul']","['the', 'fiery', 'bird', 'change', 'shape', 'when', 'skeledirge', 'sing', 'rumor', 'have', 'it', 'that', 'the', 'bird', 'be', 'bear', 'when', 'the', 'fireball', 'on', 'skeledirge', 'head', 'gain', 'a', 'soul']","[('the', 'DT', 'determiner'), ('fiery', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('bird', 'NN', 'noun, singular or mass'), ('changes', 'VBZ', 'verb, 3rd person singular present'), ('shape', 'NN', 'noun, singular or mass'), ('when', 'WRB', 'wh-adverb'), ('skeledirge', 'DT', 'determiner'), ('sings', 'VBZ', 'verb, 3rd person singular present'), ('rumor', 'NN', 'noun, singular or mass'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('it', 'PRP', 'pronoun, personal'), ('that', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('bird', 'NN', 'noun, singular or mass'), ('was', 'VBD', 'verb, past tense'), ('born', 'VBN', 'verb, past participle'), ('when', 'WRB', 'wh-adverb'), ('the', 'DT', 'determiner'), ('fireball', 'NN', 'noun, singular or mass'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('skeledirges', 'NNS', 'noun, plural'), ('head', 'NN', 'noun, singular or mass'), ('gained', 'VBD', 'verb, past tense'), ('a', 'DT', 'determiner'), ('soul', 'NN', 'noun, singular or mass')]",[],[]
912,quaxly,['water'],"This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime.""",0912_quaxly.txt,"['this', 'pokémon', 'migrated', 'to', 'paldea', 'from', 'distant', 'lands', 'long', 'ago', 'the', 'gel', 'secreted', 'by', 'its', 'feathers', 'repels', 'water', 'and', 'grime']","['this', 'pokémon', 'migrate', 'to', 'paldea', 'from', 'distant', 'land', 'long', 'ago', 'the', 'gel', 'secrete', 'by', 'its', 'feather', 'repel', 'water', 'and', 'grime']","[('this', 'DT', 'determiner'), ('pokémon', 'NN', 'noun, singular or mass'), ('migrated', 'VBD', 'verb, past tense'), ('to', 'TO', 'infinitival ""to""'), ('paldea', 'VB', 'verb, base form'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('distant', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('lands', 'NNS', 'noun, plural'), ('long', 'RB', 'adverb'), ('ago', 'RB', 'adverb'), ('the', 'DT', 'determiner'), ('gel', 'NN', 'noun, singular or mass'), ('secreted', 'VBN', 'verb, past participle'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('feathers', 'NNS', 'noun, plural'), ('repels', 'VBZ', 'verb, 3rd person singular present'), ('water', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('grime', 'NN', 'noun, singular or mass')]",[],[]
913,quaxwell,['water'],"These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully.",0913_quaxwell.txt,"['these', 'pokémon', 'constantly', 'run', 'through', 'shallow', 'waters', 'to', 'train', 'their', 'legs', 'then', 'compete', 'with', 'each', 'other', 'to', 'see', 'which', 'of', 'them', 'kicks', 'most', 'gracefully']","['these', 'pokémon', 'constantly', 'run', 'through', 'shallow', 'water', 'to', 'train', 'their', 'leg', 'then', 'compete', 'with', 'each', 'other', 'to', 'see', 'which', 'of', 'they', 'kick', 'most', 'gracefully']","[('these', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('constantly', 'RB', 'adverb'), ('run', 'VBP', 'verb, non-3rd person singular present'), ('through', 'IN', 'conjunction, subordinating or preposition'), ('shallow', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('waters', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('train', 'VB', 'verb, base form'), ('their', 'PRP$', 'pronoun, possessive'), ('legs', 'NNS', 'noun, plural'), ('then', 'RB', 'adverb'), ('compete', 'VBP', 'verb, non-3rd person singular present'), ('with', 'IN', 'conjunction, subordinating or preposition'), ('each', 'DT', 'determiner'), ('other', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('to', 'TO', 'infinitival ""to""'), ('see', 'VB', 'verb, base form'), ('which', 'WDT', 'wh-determiner'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('them', 'PRP', 'pronoun, personal'), ('kicks', 'VBZ', 'verb, 3rd person singular present'), ('most', 'RBS', 'adverb, superlative'), ('gracefully', 'RB', 'adverb')]",['pokémon'],[]
914,quaquaval,"['water', 'fighting']",A single kick from a Quaquaval can send a truck rolling. This Pokémon uses its powerful legs to perform striking dances from far-off lands.,0914_quaquaval.txt,"['a', 'single', 'kick', 'from', 'a', 'quaquaval', 'can', 'send', 'a', 'truck', 'rolling', 'this', 'pokémon', 'uses', 'its', 'powerful', 'legs', 'to', 'perform', 'striking', 'dances', 'from', 'faroff', 'lands']","['a', 'single', 'kick', 'from', 'a', 'quaquaval', 'can', 'send', 'a', 'truck', 'roll', 'this', 'pokémon', 'use', 'its', 'powerful', 'leg', 'to', 'perform', 'strike', 'dance', 'from', 'faroff', 'land']","[('a', 'DT', 'determiner'), ('single', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('kick', 'NN', 'noun, singular or mass'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('quaquaval', 'NN', 'noun, singular or mass'), ('can', 'MD', 'verb, modal auxiliary'), ('send', 'VB', 'verb, base form'), ('a', 'DT', 'determiner'), ('truck', 'NN', 'noun, singular or mass'), ('rolling', 'VBG', 'verb, gerund or present participle'), ('this', 'DT', 'determiner'), ('pokémon', 'NN', 'noun, singular or mass'), ('uses', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('powerful', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('legs', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('perform', 'VB', 'verb, base form'), ('striking', 'VBG', 'verb, gerund or present participle'), ('dances', 'NNS', 'noun, plural'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('faroff', 'NN', 'noun, singular or mass'), ('lands', 'NNS', 'noun, plural')]",[],[]
915,lechonk,['normal'],It searches for food all day. It possesses a keen sense of smell but doesn’t use it for anything other than foraging.,0915_lechonk.txt,"['it', 'searches', 'for', 'food', 'all', 'day', 'it', 'possesses', 'a', 'keen', 'sense', 'of', 'smell', 'but', 'does', 'nt', 'use', 'it', 'for', 'anything', 'other', 'than', 'foraging']","['it', 'search', 'for', 'food', 'all', 'day', 'it', 'possess', 'a', 'keen', 'sense', 'of', 'smell', 'but', 'do', 'not', 'use', 'it', 'for', 'anything', 'other', 'than', 'forage']","[('it', 'PRP', 'pronoun, personal'), ('searches', 'VBZ', 'verb, 3rd person singular present'), ('for', 'IN', 'conjunction, subordinating or preposition'), ('food', 'NN', 'noun, singular or mass'), ('all', 'DT', 'determiner'), ('day', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('possesses', 'VBZ', 'verb, 3rd person singular present'), ('a', 'DT', 'determiner'), ('keen', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('sense', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('smell', 'NN', 'noun, singular or mass'), ('but', 'CC', 'conjunction, coordinating'), ('does', 'VBZ', 'verb, 3rd person singular present'), ('nt', 'RB', 'adverb'), ('use', 'VB', 'verb, base form'), ('it', 'PRP', 'pronoun, personal'), ('for', 'IN', 'conjunction, subordinating or preposition'), ('anything', 'NN', 'noun, singular or mass'), ('other', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('than', 'IN', 'conjunction, subordinating or preposition'), ('foraging', 'VBG', 'verb, gerund or present participle')]",[],[]
916,oinkologne-male,['normal'],"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail.",0916_oinkologne-male.txt,"['oinkologne', 'is', 'proud', 'of', 'its', 'fine', 'glossy', 'skin', 'it', 'emits', 'a', 'concentrated', 'scent', 'from', 'the', 'tip', 'of', 'its', 'tail']","['oinkologne', 'be', 'proud', 'of', 'its', 'fine', 'glossy', 'skin', 'it', 'emit', 'a', 'concentrated', 'scent', 'from', 'the', 'tip', 'of', 'its', 'tail']","[('oinkologne', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('proud', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('fine', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('glossy', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('skin', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('emits', 'VBZ', 'verb, 3rd person singular present'), ('a', 'DT', 'determiner'), ('concentrated', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('scent', 'NN', 'noun, singular or mass'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('tip', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('tail', 'NN', 'noun, singular or mass')]",[],[]
917,tarountula,['bug'],"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon’s natural enemy.",0917_tarountula.txt,"['the', 'ball', 'of', 'threads', 'wrapped', 'around', 'its', 'body', 'is', 'elastic', 'enough', 'to', 'deflect', 'the', 'scythes', 'of', 'scyther', 'this', 'pokémons', 'natural', 'enemy']","['the', 'ball', 'of', 'thread', 'wrap', 'around', 'its', 'body', 'be', 'elastic', 'enough', 'to', 'deflect', 'the', 'scythe', 'of', 'scyther', 'this', 'pokémon', 'natural', 'enemy']","[('the', 'DT', 'determiner'), ('ball', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('threads', 'NNS', 'noun, plural'), ('wrapped', 'VBN', 'verb, past participle'), ('around', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('body', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('elastic', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('enough', 'RB', 'adverb'), ('to', 'TO', 'infinitival ""to""'), ('deflect', 'VB', 'verb, base form'), ('the', 'DT', 'determiner'), ('scythes', 'NNS', 'noun, plural'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('scyther', 'NN', 'noun, singular or mass'), ('this', 'DT', 'determiner'), ('pokémons', 'NNS', 'noun, plural'), ('natural', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('enemy', 'NN', 'noun, singular or mass')]",[],[]
918,spidops,['bug'],It clings to branches and ceilings using its threads and moves without a sound. It takes out its prey before the prey even notices it.,0918_spidops.txt,"['it', 'clings', 'to', 'branches', 'and', 'ceilings', 'using', 'its', 'threads', 'and', 'moves', 'without', 'a', 'sound', 'it', 'takes', 'out', 'its', 'prey', 'before', 'the', 'prey', 'even', 'notices', 'it']","['it', 'cling', 'to', 'branch', 'and', 'ceiling', 'use', 'its', 'thread', 'and', 'move', 'without', 'a', 'sound', 'it', 'take', 'out', 'its', 'prey', 'before', 'the', 'prey', 'even', 'notice', 'it']","[('it', 'PRP', 'pronoun, personal'), ('clings', 'VBZ', 'verb, 3rd person singular present'), ('to', 'IN', 'conjunction, subordinating or preposition'), ('branches', 'NNS', 'noun, plural'), ('and', 'CC', 'conjunction, coordinating'), ('ceilings', 'NNS', 'noun, plural'), ('using', 'VBG', 'verb, gerund or present participle'), ('its', 'PRP$', 'pronoun, possessive'), ('threads', 'NNS', 'noun, plural'), ('and', 'CC', 'conjunction, coordinating'), ('moves', 'NNS', 'noun, plural'), ('without', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('sound', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('takes', 'VBZ', 'verb, 3rd person singular present'), ('out', 'RP', 'adverb, particle'), ('its', 'PRP$', 'pronoun, possessive'), ('prey', 'NN', 'noun, singular or mass'), ('before', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('prey', 'NN', 'noun, singular or mass'), ('even', 'RB', 'adverb'), ('notices', 'VBZ', 'verb, 3rd person singular present'), ('it', 'PRP', 'pronoun, personal')]",[],[]
919,nymble,['bug'],"It has its third set of legs folded up. When it’s in a tough spot, this Pokémon jumps over 30 feet using the strength of its legs.",0919_nymble.txt,"['it', 'has', 'its', 'third', 'set', 'of', 'legs', 'folded', 'up', 'when', 'its', 'in', 'a', 'tough', 'spot', 'this', 'pokémon', 'jumps', 'over', 'feet', 'using', 'the', 'strength', 'of', 'its', 'legs']","['it', 'have', 'its', 'third', 'set', 'of', 'leg', 'fold', 'up', 'when', 'its', 'in', 'a', 'tough', 'spot', 'this', 'pokémon', 'jump', 'over', 'foot', 'use', 'the', 'strength', 'of', 'its', 'leg']","[('it', 'PRP', 'pronoun, personal'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('third', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('set', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('legs', 'NNS', 'noun, plural'), ('folded', 'VBN', 'verb, past participle'), ('up', 'RP', 'adverb, particle'), ('when', 'WRB', 'wh-adverb'), ('its', 'PRP$', 'pronoun, possessive'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('tough', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('spot', 'NN', 'noun, singular or mass'), ('this', 'DT', 'determiner'), ('pokémon', 'NN', 'noun, singular or mass'), ('jumps', 'VBZ', 'verb, 3rd person singular present'), ('over', 'IN', 'conjunction, subordinating or preposition'), ('feet', 'NNS', 'noun, plural'), ('using', 'VBG', 'verb, gerund or present participle'), ('the', 'DT', 'determiner'), ('strength', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('legs', 'NNS', 'noun, plural')]",[],"[('third', 'ORDINAL')]"
920,lokix,"['bug', 'dark']","When it decides to fight all out, it stands on its previously folded legs to enter Showdown Mode. It neutralizes its enemies in short order.",0920_lokix.txt,"['when', 'it', 'decides', 'to', 'fight', 'all', 'out', 'it', 'stands', 'on', 'its', 'previously', 'folded', 'legs', 'to', 'enter', 'showdown', 'mode', 'it', 'neutralizes', 'its', 'enemies', 'in', 'short', 'order']","['when', 'it', 'decide', 'to', 'fight', 'all', 'out', 'it', 'stand', 'on', 'its', 'previously', 'fold', 'leg', 'to', 'enter', 'showdown', 'mode', 'it', 'neutralize', 'its', 'enemy', 'in', 'short', 'order']","[('when', 'WRB', 'wh-adverb'), ('it', 'PRP', 'pronoun, personal'), ('decides', 'VBZ', 'verb, 3rd person singular present'), ('to', 'TO', 'infinitival ""to""'), ('fight', 'VB', 'verb, base form'), ('all', 'DT', 'determiner'), ('out', 'RP', 'adverb, particle'), ('it', 'PRP', 'pronoun, personal'), ('stands', 'VBZ', 'verb, 3rd person singular present'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('previously', 'RB', 'adverb'), ('folded', 'VBN', 'verb, past participle'), ('legs', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('enter', 'VB', 'verb, base form'), ('showdown', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('mode', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('neutralizes', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('enemies', 'NNS', 'noun, plural'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('short', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('order', 'NN', 'noun, singular or mass')]",[],[]
